Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,if_anomaly_label,if_anomaly_score,if_risk_score,ocsvm_anomaly_label,ocsvm_anomaly_score,ocsvm_risk_score,health_score,equipment_category,alert_level,alert_priority,recommended_action
0.7444127434486935,-0.7024092752447672,-0.542954574084053,-1.2705392996444398,0.663403013968845,-1.004713772300062,0,0,0,0,0,0,0,0.11595095287534757,-0.11595095287534757,0,4.556576778209838,-4.556576778209838,77.34,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
0.7444127434486935,-0.652413241617146,-0.542954574084053,-0.7183154681502684,0.5630863671412888,-0.9575817287526557,0,0,0,0,0,0,0,0.14858164273518187,-0.14858164273518187,0,5.981416735096026,-5.981416735096026,88.03,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
2.2341320619371734,-0.6024172079894964,-0.542954574084053,-1.2984293921441452,1.4559045239065398,-0.9104496852052493,0,0,0,0,0,0,0,0.029971262584557734,-0.029971262584557734,0,1.7536760619812455,-1.7536760619812455,49.19,General Equipment,Medium Risk,Inspect,Schedule machine inspection and check possible abnormal operating conditions.
0.7444127434486935,-0.5524211743618752,-0.47555368847848606,0.5200046388366611,-0.7510617062996991,-0.8318962792929053,0,0,0,0,0,0,0,0.1477351626933293,-0.1477351626933293,0,5.44302924225936,-5.44302924225936,87.75,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
2.2341320619371734,-0.5524211743618752,-0.47555368847848606,-0.9135461156482078,0.2721680913413756,-0.7847642357454989,0,0,0,0,0,0,0,0.08212329505165383,-0.08212329505165383,0,2.3145363788162996,-2.3145363788162996,66.27,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
-0.7453065750397865,-0.6024172079894964,-0.47555368847848606,-0.49519472815262344,0.4828330496792433,-0.7062108298331549,0,0,0,0,0,0,0,0.1725509815032219,-0.1725509815032219,0,3.8829821290968454,-3.8829821290968454,95.88,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
0.7444127434486935,-0.5524211743618752,-0.47555368847848606,0.2355256953396638,-0.9316316705893005,-0.6747894674682173,0,0,0,0,0,0,0,0.13836840894981572,-0.13836840894981572,0,4.840823244004312,-4.840823244004312,84.68,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5024251407342256,-0.4081528028729574,1.2228349698292427,-1.4332149047270821,-0.6276574239208109,0,0,0,0,0,0,0,0.1138485802162818,-0.1138485802162818,0,2.5775844299281054,-2.5775844299281054,76.66,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
0.7444127434486935,-0.5024251407342256,-0.4081528028729574,0.12396532534084131,-0.26954180152742907,-0.5962360615558733,0,0,0,0,0,0,0,0.15641253078406797,-0.15641253078406797,0,6.114095610353772,-6.114095610353772,90.59,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5024251407342256,-0.3407519172673904,1.7973708753231785,-1.6739748571132171,-0.5491040180084669,0,0,0,0,0,0,0,0.08135311800440481,-0.08135311800440481,0,2.7138804647590717,-2.7138804647590717,66.02,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
-0.7453065750397865,-0.452429107106576,-0.3407519172673904,-0.14935758115627376,-0.09900350192058306,-0.5176826556435293,0,0,0,0,0,0,0,0.176705475539707,-0.176705475539707,0,3.500078880554838,-3.500078880554838,97.24,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
2.2341320619371734,-0.452429107106576,-0.4081528028729574,1.5184699503261223,-1.5435632162373938,-0.48626129327859174,0,0,0,0,0,0,0,0.01964856643385371,-0.01964856643385371,0,2.47834841720994,-2.47834841720994,45.81,General Equipment,Medium Risk,Inspect,Schedule machine inspection and check possible abnormal operating conditions.
-0.7453065750397865,-0.452429107106576,-0.4081528028729574,-0.5565529316519758,0.42264306158271003,-0.40770788736624775,0,0,0,0,0,0,0,0.17507236407495164,-0.17507236407495164,0,4.079778562889814,-4.079778562889814,96.7,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5024251407342256,-0.4081528028729574,0.8602637673330696,-0.991821658685834,-0.3762865250013101,0,0,0,0,0,0,0,0.1389882892678977,-0.1389882892678977,0,3.078278995175822,-3.078278995175822,84.89,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
0.7444127434486935,-0.452429107106576,-0.3407519172673904,-1.1143547816460881,0.8239096488929353,-0.3448651626363725,0,0,0,0,0,0,0,0.13143110911690653,-0.13143110911690653,0,6.375390647443162,-6.375390647443162,82.41,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5024251407342256,-0.4081528028729574,1.4459557098268878,-1.4532782340925934,-0.2977331190889661,0,0,0,0,0,0,0,0.10813225985709168,-0.10813225985709168,0,2.9460675347069554,-2.9460675347069554,74.78,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
-0.7453065750397865,-0.5024251407342256,-0.4081528028729574,-0.6681133016507983,0.8339413135756903,-0.2663117567240285,0,0,0,0,0,0,0,0.16838826123682593,-0.16838826123682593,0,4.490260008961812,-4.490260008961812,94.51,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5524211743618752,-0.47555368847848606,0.7040792493347182,-0.7510617062996991,-0.23489039435909093,0,0,0,0,0,0,0,0.14561645023587827,-0.14561645023587827,0,3.3105415537280862,-3.3105415537280862,87.06,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
0.7444127434486935,-0.6024172079894964,-0.6103554596895817,0.11280928834095906,-0.530365083279075,-0.2034690319941533,0,0,0,0,0,0,0,0.15467812973853257,-0.15467812973853257,0,6.105638719210308,-6.105638719210308,90.02,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
0.7444127434486935,-0.6024172079894964,-0.542954574084053,-0.48403869115274123,0.8640363076239577,-0.15633698844674693,0,0,0,0,0,0,0,0.1553101044643061,-0.1553101044643061,0,7.23940414570675,-7.23940414570675,90.23,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
0.7444127434486935,-0.5524211743618752,-0.542954574084053,0.2355256953396638,-0.32973178962396227,-0.10920494489934052,0,0,0,0,0,0,0,0.15518989039984055,-0.15518989039984055,0,6.506811508291971,-6.506811508291971,90.19,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.6024172079894964,-0.6103554596895817,-0.5565529316519758,-0.07894017255507152,-0.06207290135193413,0,0,0,0,0,0,0,0.16971814229673865,-0.16971814229673865,0,3.3393475000671025,-3.3393475000671025,94.95,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
2.2341320619371734,-0.5524211743618752,-0.542954574084053,-0.8912340416484432,1.074701265961826,-0.030651538986996525,0,0,0,0,0,0,0,0.06468650697470013,-0.06468650697470013,0,3.6727821858019816,-3.6727821858019816,60.56,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
-0.7453065750397865,-0.6024172079894964,-0.6103554596895817,-1.0529965781467359,1.255271230251427,0.047901866925347474,0,0,0,0,0,0,0,0.1421612775958862,-0.1421612775958862,0,4.372427211755486,-4.372427211755486,85.93,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.6024172079894964,-0.6103554596895817,-0.9860603561474424,0.5430230377757772,0.07932322929028507,0,0,0,0,0,0,0,0.16445032137754995,-0.16445032137754995,0,3.83436087197283,-3.83436087197283,93.22,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.6024172079894964,-0.6103554596895817,-0.9525922451477956,1.0847329306445812,0.11074459165522267,0,0,0,0,0,0,0,0.14834349511116618,-0.14834349511116618,0,4.470519385817113,-4.470519385817113,87.95,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
0.7444127434486935,-0.6024172079894964,-0.6103554596895817,-0.9525922451477956,0.9141946310377358,0.14216595402016027,0,0,0,0,0,0,0,0.13973239295306494,-0.13973239295306494,0,7.0044193275782085,-7.0044193275782085,85.13,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
2.2341320619371734,-0.6024172079894964,-0.542954574084053,-0.9302801711480311,0.8540046429412019,0.18929799756756668,0,0,0,0,0,0,0,0.0734749387571112,-0.0734749387571112,0,3.5897711925801126,-3.5897711925801126,63.44,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
0.7444127434486935,-0.6024172079894964,-0.6103554596895817,-0.3724783211539187,0.7536879961136456,0.26785140347991065,0,0,0,0,0,0,0,0.15615751565214459,-0.15615751565214459,0,7.178708794804976,-7.178708794804976,90.51,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.6024172079894964,-0.6103554596895817,-0.2776520066549196,0.9141946310377358,0.31498344702731707,0,0,0,0,0,0,0,0.16168575638596816,-0.16168575638596816,0,4.129310825028142,-4.129310825028142,92.32,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
0.7444127434486935,-0.652413241617146,-0.6777563452951486,1.6969665423242384,-1.4231832400443263,0.34640480939225465,0,0,0,0,0,0,0,0.0856723868380802,-0.0856723868380802,0,5.728220741993464,-5.728220741993464,67.43,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
-0.7453065750397865,-0.6024172079894964,-0.6103554596895817,-0.6736913201507394,0.6333080199205777,0.39353685293966106,0,0,0,0,0,0,0,0.16977443309156032,-0.16977443309156032,0,4.3690045651004965,-4.3690045651004965,94.97,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
2.2341320619371734,-0.6024172079894964,-0.542954574084053,-0.6346451906511515,1.3957145358100058,0.42495821530459865,0,0,0,0,0,0,0,0.06485059020311434,-0.06485059020311434,0,3.075778667727782,-3.075778667727782,60.61,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
0.7444127434486935,-0.5524211743618752,-0.542954574084053,-0.7071594311503862,0.4126113968999543,0.5035116212169427,0,0,0,0,0,0,0,0.15632783146826357,-0.15632783146826357,0,6.630321920193573,-6.630321920193573,90.56,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5524211743618752,-0.6103554596895817,7.3753893752643025,-3.54989615278852,0.5506436647643491,1,0,0,1,0,0,1,-0.02997601668313432,0.02997601668313432,1,-12.706784172999548,12.706784172999548,29.56,General Equipment,High Risk,Urgent,Plan maintenance soon and reduce machine load if possible.
-0.7453065750397865,-0.5524211743618752,-0.6103554596895817,-0.8689219676486788,1.496031182637562,0.5820650271292866,0,0,0,0,0,0,0,0.13200339857932736,-0.13200339857932736,0,3.6522028175793544,-3.6522028175793544,82.6,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
2.2341320619371734,-0.6024172079894964,-0.6777563452951486,-0.23302785865539064,0.382516402851687,0.6134863894942243,0,0,0,0,0,0,0,0.0925281545260841,-0.0925281545260841,0,3.8152142098343944,-3.8152142098343944,69.67,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
-0.7453065750397865,-0.652413241617146,-0.6777563452951486,0.1462773993406058,-0.49023842454805255,0.6920397954065682,0,0,0,0,0,0,0,0.16745169495903317,-0.16745169495903317,0,3.4324684707144257,-3.4324684707144257,94.21,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.652413241617146,-0.6777563452951486,0.8491077303331874,-0.991821658685834,0.7234611577715059,0,0,0,0,0,0,0,0.13872374161642304,-0.13872374161642304,0,3.0378635472052338,-3.0378635472052338,84.8,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.6024172079894964,-0.6103554596895817,-0.14935758115627376,0.07153479768626296,0.7548825201364434,0,0,0,0,0,0,0,0.1752294624250781,-0.1752294624250781,0,3.918481009404175,-3.918481009404175,96.75,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.6024172079894964,-0.6103554596895817,-0.3445882286542131,0.24207309729310825,0.7863038825013811,0,0,0,0,0,0,0,0.1727171258828314,-0.1727171258828314,0,3.9657886762829477,-3.9657886762829477,95.93,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.6024172079894964,-0.6103554596895817,-0.14377956265633265,0.03140813895523986,0.8177252448663187,0,0,0,0,0,0,0,0.17265843173758566,-0.17265843173758566,0,3.8354419525465993,-3.8354419525465993,95.91,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
0.7444127434486935,-0.6024172079894964,-0.6777563452951486,0.6817671753349537,-1.0520116467823681,0.8491466072312562,0,0,0,0,0,0,0,0.12322917642559433,-0.12322917642559433,0,5.223219790318463,-5.223219790318463,79.73,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
-0.7453065750397865,-0.6024172079894964,-0.6103554596895817,-0.8968120601483844,1.445872859223784,0.8962786507786626,0,0,0,0,0,0,0,0.13276648875558011,-0.13276648875558011,0,3.1021752219170544,-3.1021752219170544,82.85,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.6024172079894964,-0.6103554596895817,-0.8131417826492675,1.265302894934183,0.9277000131436003,0,0,0,0,0,0,0,0.13802187694170975,-0.13802187694170975,0,3.3487949055614443,-3.3487949055614443,84.57,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
0.7444127434486935,-0.6024172079894964,-0.6777563452951486,0.29688389883901617,-0.17925681938262783,0.9591213755085378,0,0,0,0,0,0,0,0.14067234312936366,-0.14067234312936366,0,6.043376611116393,-6.043376611116393,85.44,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.6024172079894964,-0.6777563452951486,1.6188742833250624,-1.7141015158442399,1.0062534190559442,0,0,0,0,0,0,0,0.08221407975315265,-0.08221407975315265,0,2.0567068414158456,-2.0567068414158456,66.3,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
0.7444127434486935,-0.5524211743618752,-0.6777563452951486,1.5240479688260635,-1.4131515753615709,1.0376747814208818,0,0,0,0,0,0,0,0.0813197639574309,-0.0813197639574309,0,4.708279377005631,-4.708279377005631,66.0,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
-0.7453065750397865,-0.5024251407342256,-0.6103554596895817,-0.0879993776569214,-0.13913016065160544,1.0848068249682883,0,0,0,0,0,0,0,0.16040435433307032,-0.16040435433307032,0,3.386637951394132,-3.386637951394132,91.9,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5024251407342256,-0.6103554596895817,-0.8075637641493264,0.5129280437275106,1.1162281873332258,0,0,0,0,0,0,0,0.15373994739442204,-0.15373994739442204,0,3.1459512399425975,-3.1459512399425975,89.72,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
0.7444127434486935,-0.5524211743618752,-0.7451572309007156,0.7821715083338939,-1.1322649642444131,1.1476495496981634,0,0,0,0,0,0,0,0.1015883184653748,-0.1015883184653748,0,4.546678302336087,-4.546678302336087,72.64,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
2.2341320619371734,-0.6024172079894964,-0.7451572309007156,-0.40594643215356546,0.4126113968999543,1.1947815932455699,0,0,0,0,0,0,0,0.07359830507331733,-0.07359830507331733,0,2.7009485955190407,-2.7009485955190407,63.48,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
-0.7453065750397865,-0.6024172079894964,-0.7451572309007156,-0.0656873036571569,-0.7610933709824549,1.273334999157914,0,0,0,0,0,0,0,0.1421505571851312,-0.1421505571851312,0,1.8750968537102146,-1.8750968537102146,85.92,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5524211743618752,-0.6777563452951486,-0.7183154681502684,2.5794509683751707,1.3047563615228515,1,0,0,1,1,0,0,0.06457405578630138,-0.06457405578630138,1,-2.541299218875192,2.541299218875192,60.52,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
0.7444127434486935,-0.5524211743618752,-0.6777563452951486,2.1487860408194694,-1.7441965098925065,1.336177723887789,0,0,0,0,0,0,0,0.0365958512414124,-0.0365958512414124,0,3.4727853172785217,-3.4727853172785217,51.36,General Equipment,Medium Risk,Inspect,Schedule machine inspection and check possible abnormal operating conditions.
-0.7453065750397865,-0.5524211743618752,-0.6103554596895817,-0.48403869115274123,0.5530547024585329,1.3833097674351955,0,0,0,0,0,0,0,0.14830898040866225,-0.14830898040866225,0,2.932560828162895,-2.932560828162895,87.94,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5524211743618752,-0.6103554596895817,-0.9470142266478545,0.4427063909482209,1.414731129800133,0,0,0,0,0,0,0,0.1338356005771516,-0.1338356005771516,0,2.044304446328077,-2.044304446328077,83.2,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5024251407342256,-0.6103554596895817,0.29688389883901617,-0.5002700892308083,1.4461524921650706,0,0,0,0,0,0,0,0.1361128846282053,-0.1361128846282053,0,2.5360558704876475,-2.5360558704876475,83.95,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5524211743618752,-0.6777563452951486,0.3470860653384863,-0.7711250356652106,1.4775738545300083,0,0,0,0,0,0,0,0.13155555047664813,-0.13155555047664813,0,2.081827154597267,-2.081827154597267,82.45,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.6024172079894964,-0.7451572309007156,-0.8912340416484432,0.6734346786516008,1.5089952168949459,0,0,0,0,0,0,0,0.12624127041651667,-0.12624127041651667,0,2.0242061424872766,-2.0242061424872766,80.71,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.6024172079894964,-0.7451572309007156,-0.4338365246532711,0.793814654844668,1.5404165792598834,0,0,0,0,0,0,0,0.1281464801335081,-0.1281464801335081,0,2.267140776686677,-2.267140776686677,81.34,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.6024172079894964,-0.7451572309007156,-0.46730463565291785,0.13172478578279617,1.5718379416248212,1,1,0,0,0,0,0,0.13666099598480103,-0.13666099598480103,0,2.2853699322238263,-2.2853699322238263,84.13,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.6024172079894964,-0.7451572309007156,-0.7852516901495619,1.1549545834238708,-1.6959837443286894,0,0,0,0,0,0,0,0.10083198190560388,-0.10083198190560388,0,1.4053456928608732,-1.4053456928608732,72.39,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
-0.7453065750397865,-0.6024172079894964,-0.7451572309007156,-0.7629396161497974,-0.20935181343089515,-1.6645623819637516,0,0,0,0,0,0,0,0.10813771349450513,-0.10813771349450513,1,-0.1719267642643132,0.1719267642643132,74.79,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
2.2341320619371734,-0.6024172079894964,-0.8125581165062443,-0.5230848206523291,0.9944479484997806,-1.633141019598814,0,0,0,0,0,0,0,0.03829530710273488,-0.03829530710273488,0,0.7326021485174543,-0.7326021485174543,51.92,General Equipment,Medium Risk,Inspect,Schedule machine inspection and check possible abnormal operating conditions.
-0.7453065750397865,-0.5524211743618752,-0.7451572309007156,-0.49519472815262344,0.7536879961136456,-1.55458761368647,0,0,0,0,0,0,0,0.13953815384344692,-0.13953815384344692,0,1.9826220188358157,-1.9826220188358157,85.07,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5524211743618752,-0.7451572309007156,-0.47846067265280007,0.08156646236901802,-1.5231662513215325,0,0,0,0,0,0,0,0.14522528257725137,-0.14522528257725137,0,1.571913145922153,-1.571913145922153,86.93,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5024251407342256,-0.6777563452951486,-0.3892123766537421,0.011344809589729025,-1.491744888956595,0,0,0,0,0,0,0,0.14511112606902454,-0.14511112606902454,0,1.6839199798931332,-1.6839199798931332,86.89,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5524211743618752,-0.7451572309007156,-0.651379246150975,0.7637196607964014,-1.4603235265916572,0,0,0,0,0,0,0,0.1439439983834998,-0.1439439983834998,0,2.316158001622057,-2.316158001622057,86.51,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
0.7444127434486935,-0.5024251407342256,-0.6777563452951486,1.4794238208265345,-1.32286659321677,-1.4289021642267197,0,0,0,0,0,0,0,0.07540125236694661,-0.07540125236694661,0,3.4661731477171323,-3.4661731477171323,64.07,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
2.2341320619371734,-0.5024251407342256,-0.6777563452951486,-0.5732869871517992,0.3925480675344427,-1.3817701206793134,0,0,0,0,0,0,0,0.06976814036750578,-0.06976814036750578,0,1.7920833378507588,-1.7920833378507588,62.22,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
-0.7453065750397865,-0.5024251407342256,-0.6777563452951486,0.029139010841842203,-0.8212833590789884,-1.3032167147669693,0,0,0,0,0,0,0,0.13975453747502914,-0.13975453747502914,0,1.2348288463943007,-1.2348288463943007,85.14,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
0.7444127434486935,-0.5024251407342256,-0.6777563452951486,-0.6681133016507983,0.5229597084102664,-1.2717953524020318,0,0,0,0,0,0,0,0.1408841456225126,-0.1408841456225126,0,5.098718524288447,-5.098718524288447,85.51,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
0.7444127434486935,-0.5524211743618752,-0.7451572309007156,-0.2888080436548019,-0.04884517850680491,-1.2246633088546253,0,0,0,0,0,0,0,0.14474428440075782,-0.14474428440075782,0,4.945265226670585,-4.945265226670585,86.77,General Equipment,Normal,Stable,No immediate action required. Continue normal monitoring.
-0.7453065750397865,-0.5524211743618752,-0.7451572309007156,1.194944877329537,-1.4231832400443263,-1.177531265307219,0,0,0,0,0,0,0,0.10113107794315185,-0.10113107794315185,0,1.8486759156786405,-1.8486759156786405,72.49,General Equipment,Low Risk,Observe,Increase monitoring frequency and review machine condition during the next inspection.
